date,timeframe_min,entry_time,exit_time,side,entry,exit,pnl_pts,exit_reason,or_high,or_low,or_range,vix_at_or,vix_bucket
2015-09-01,60,2015-09-01 10:17:00,2015-09-01 13:51:00,short,7887.05,7803.55,83.5,TP,7928.8,7887.05,41.75,25.62,>15
2015-09-02,60,2015-09-02 11:09:01,2015-09-02 15:25:00,short,7779.5,7721.75,57.75,EOD,7857.8,7779.5,78.30000000000018,27.76,>15
2015-09-03,60,2015-09-03 10:14:01,2015-09-03 15:25:01,long,7806.25,7820.45,14.199999999999818,EOD,7806.25,7754.35,51.899999999999636,24.26,>15
2015-09-04,60,2015-09-04 12:50:00,2015-09-04 15:25:00,short,7639.75,7654.4,-14.649999999999636,EOD,7803.4,7639.75,163.64999999999964,26.74,>15
2015-09-07,60,2015-09-07 14:22:00,2015-09-07 15:25:00,short,7607.2,7553.65,53.55000000000018,EOD,7704.5,7607.2,97.30000000000018,25.76,>15
2015-09-08,60,2015-09-08 11:51:01,2015-09-08 14:32:00,long,7598.85,7716.250000000002,117.40000000000146,TP,7598.85,7540.15,58.70000000000073,25.81,>15
2015-09-09,60,2015-09-09 10:39:00,2015-09-09 11:33:01,short,7780.7,7821.15,-40.44999999999982,SL,7821.15,7780.7,40.44999999999982,23.87,>15
2015-09-10,60,2015-09-10 10:59:00,2015-09-10 15:24:00,long,7721.35,7806.85,85.5,TP,7721.35,7678.6,42.75,25.47,>15
2015-09-11,60,2015-09-11 10:41:00,2015-09-11 15:25:00,short,7820.9,7784.0,36.899999999999636,EOD,7864.75,7820.9,43.850000000000364,24.86,>15
2015-09-14,60,2015-09-14 10:20:00,2015-09-14 15:25:01,long,7811.1,7865.7,54.599999999999454,EOD,7811.1,7762.05,49.05000000000018,24.97,>15
2015-09-15,60,2015-09-15 10:18:01,2015-09-15 15:25:01,short,7835.95,7819.5,16.449999999999818,EOD,7879.8,7835.95,43.850000000000364,24.39,>15
2015-09-16,60,2015-09-16 10:21:00,2015-09-16 11:59:01,short,7863.15,7888.5,-25.350000000000364,SL,7888.5,7863.15,25.350000000000364,22.51,>15
2015-09-18,60,2015-09-18 10:16:01,2015-09-18 15:25:00,long,8032.0,7970.85,-61.149999999999636,EOD,8032.0,7961.25,70.75,18.18,>15
2015-09-21,60,2015-09-21 10:38:01,2015-09-21 15:25:01,long,7947.15,7975.55,28.400000000000546,EOD,7947.15,7909.0,38.149999999999636,18.65,>15
2015-09-22,60,2015-09-22 10:18:00,2015-09-22 13:51:00,short,7983.7,7908.3,75.39999999999964,TP,8021.4,7983.7,37.69999999999982,18.09,>15
2015-09-23,60,2015-09-23 10:14:01,2015-09-23 14:20:00,long,7771.75,7868.549999999999,96.79999999999927,TP,7771.75,7723.35,48.399999999999636,20.68,>15
2015-09-24,60,2015-09-24 12:00:00,2015-09-24 15:25:00,long,7848.35,7870.95,22.599999999999454,EOD,7848.35,7804.3,44.05000000000018,20.73,>15
2015-09-28,60,2015-09-28 14:45:01,2015-09-28 15:25:00,short,7831.55,7796.0,35.55000000000018,EOD,7892.8,7831.55,61.25,21.56,>15
2015-09-29,60,2015-09-29 10:31:00,2015-09-29 11:00:00,short,7701.4,7728.1,-26.700000000000728,SL,7728.1,7701.4,26.700000000000728,23.11,>15
2015-09-30,60,2015-09-30 12:53:00,2015-09-30 15:25:00,long,7924.25,7948.9,24.649999999999636,EOD,7924.25,7874.6,49.649999999999636,20.9,>15
2015-10-01,60,2015-10-01 10:16:01,2015-10-01 15:25:00,short,7982.2,7954.65,27.550000000000182,EOD,8008.0,7982.2,25.800000000000182,19.18,>15
2015-10-05,60,2015-10-05 10:24:00,2015-10-05 15:25:00,long,8061.45,8119.05,57.600000000000364,EOD,8061.45,8008.45,53.0,19.33,>15
2015-10-06,60,2015-10-06 12:01:00,2015-10-06 15:25:01,short,8113.5,8151.6,-38.100000000000364,EOD,8180.45,8113.5,66.94999999999982,19.46,>15
2015-10-07,60,2015-10-07 10:15:00,2015-10-07 15:25:01,long,8175.75,8183.1,7.350000000000364,EOD,8175.75,8133.95,41.80000000000018,19.5,>15
2015-10-08,60,2015-10-08 11:11:01,2015-10-08 15:25:00,short,8142.1,8133.3,8.800000000000182,EOD,8196.75,8142.1,54.649999999999636,19.79,>15
2015-10-09,60,2015-10-09 10:19:00,2015-10-09 11:54:00,long,8223.9,8184.85,-39.04999999999927,SL,8223.9,8184.85,39.04999999999927,18.85,>15
2015-10-12,60,2015-10-12 12:01:00,2015-10-12 15:25:00,short,8172.55,8149.8,22.75,EOD,8243.95,8172.55,71.40000000000055,19.51,>15
2015-10-13,60,2015-10-13 10:51:00,2015-10-13 15:25:01,short,8111.45,8132.75,-21.300000000000182,EOD,8150.15,8111.45,38.69999999999982,18.78,>15
2015-10-14,60,2015-10-14 10:16:01,2015-10-14 15:25:00,long,8133.1,8109.7,-23.400000000000546,EOD,8133.1,8096.9,36.20000000000073,18.0,>15
2015-10-15,60,2015-10-15 12:12:00,2015-10-15 15:25:01,long,8180.9,8174.75,-6.149999999999636,EOD,8180.9,8130.85,50.04999999999927,17.31,>15
2015-10-16,60,2015-10-16 12:10:00,2015-10-16 14:15:00,short,8152.95,8193.45,-40.50000000000091,SL,8195.95,8155.45,40.50000000000091,16.75,>15
2015-10-19,60,2015-10-19 12:34:00,2015-10-19 15:25:00,long,8263.45,8279.55,16.099999999998545,EOD,8263.45,8239.5,23.950000000000728,16.87,>15
2015-10-20,60,2015-10-20 10:15:00,2015-10-20 13:47:00,long,8283.45,8259.150000000001,-24.299999999999272,SL,8283.05,8258.75,24.299999999999272,16.69,>15
2015-10-21,60,2015-10-21 10:17:00,2015-10-21 12:09:00,long,8290.25,8256.85,-33.399999999999636,SL,8290.25,8256.85,33.399999999999636,16.78,>15
2015-10-23,60,2015-10-23 12:58:00,2015-10-23 15:25:01,short,8300.55,8296.6,3.9499999999989086,EOD,8327.05,8300.55,26.5,16.49,>15
2015-10-26,60,2015-10-26 10:16:01,2015-10-26 15:25:01,short,8292.1,8262.15,29.950000000000728,EOD,8335.35,8292.1,43.25,17.29,>15
2015-10-27,60,2015-10-27 10:32:00,2015-10-27 15:25:00,short,8227.9,8233.65,-5.75,EOD,8241.9,8227.9,14.0,17.0,>15
2015-10-28,60,2015-10-28 12:57:00,2015-10-28 15:25:01,short,8182.3,8179.65,2.6500000000005457,EOD,8209.05,8182.3,26.74999999999909,16.96,>15
2015-10-29,60,2015-10-29 12:37:00,2015-10-29 15:25:00,short,8134.4,8104.9,29.5,EOD,8177.75,8134.4,43.350000000000364,16.92,>15
2015-10-30,60,2015-10-30 10:24:00,2015-10-30 14:00:00,long,8124.95,8093.1,-31.849999999999454,SL,8124.95,8093.1,31.849999999999454,17.46,>15
2015-11-02,60,2015-11-02 11:18:01,2015-11-02 15:19:00,short,8019.5,8059.45,-39.94999999999982,SL,8059.45,8019.5,39.94999999999982,18.99,>15
2015-11-03,60,2015-11-03 12:19:00,2015-11-03 15:25:00,short,8070.25,8045.7,24.550000000000182,EOD,8099.5,8070.25,29.25,19.41,>15
2015-11-04,60,2015-11-04 10:24:00,2015-11-04 15:25:00,short,8082.45,8036.15,46.30000000000018,EOD,8115.7,8082.45,33.25,19.34,>15
2015-11-05,60,2015-11-05 10:15:00,2015-11-05 15:25:00,short,7999.95,7950.1,49.849999999999454,EOD,8029.4,7999.95,29.449999999999818,19.34,>15
2015-11-06,60,2015-11-06 10:15:01,2015-11-06 15:25:00,short,7949.55,7959.95,-10.399999999999636,EOD,8002.4,7949.55,52.849999999999454,19.0,>15
2015-11-09,60,2015-11-09 10:14:01,2015-11-09 15:25:01,long,7864.5,7907.65,43.149999999999636,EOD,7864.5,7772.8,91.69999999999982,17.01,>15
2015-11-10,60,2015-11-10 10:17:00,2015-11-10 15:03:00,short,7854.0,7792.4,61.600000000000364,TP,7884.8,7854.0,30.800000000000182,17.02,>15
2015-11-13,60,2015-11-13 11:25:00,2015-11-13 14:08:00,short,7741.2,7774.75,-33.55000000000018,SL,7774.75,7741.2,33.55000000000018,17.28,>15
2015-11-16,60,2015-11-16 10:45:00,2015-11-16 14:09:00,long,7749.2,7818.399999999999,69.19999999999891,TP,7749.2,7714.6,34.599999999999454,18.46,>15
2015-11-17,60,2015-11-17 11:11:00,2015-11-17 14:07:00,short,7817.6,7848.75,-31.149999999999636,SL,7848.75,7817.6,31.149999999999636,17.53,>15
2015-11-18,60,2015-11-18 12:23:00,2015-11-18 13:30:00,short,7813.65,7754.449999999999,59.20000000000073,TP,7843.25,7813.65,29.600000000000364,16.85,>15
2015-11-19,60,2015-11-19 10:19:00,2015-11-19 13:23:00,long,7790.1,7839.200000000001,49.100000000000364,TP,7790.1,7765.55,24.550000000000182,16.57,>15
2015-11-20,60,2015-11-20 10:47:00,2015-11-20 11:19:00,long,7846.7,7903.899999999999,57.19999999999891,TP,7846.7,7818.1,28.599999999999454,15.62,>15
2015-11-23,60,2015-11-23 10:39:00,2015-11-23 15:25:00,short,7850.5,7847.5,3.0,EOD,7877.35,7850.5,26.850000000000364,17.03,>15
2015-11-24,60,2015-11-24 13:27:00,2015-11-24 15:25:00,long,7867.25,7830.55,-36.69999999999982,EOD,7867.25,7813.55,53.69999999999982,16.22,>15
2015-11-26,60,2015-11-26 13:56:00,2015-11-26 15:25:00,long,7885.6,7887.1,1.5,EOD,7885.6,7836.05,49.55000000000018,16.28,>15
2015-11-27,60,2015-11-27 10:20:00,2015-11-27 15:25:00,long,7932.05,7943.55,11.5,EOD,7932.05,7879.5,52.55000000000018,16.55,>15
2015-11-30,60,2015-11-30 10:22:00,2015-11-30 14:55:00,short,7927.65,7963.7,-36.05000000000018,SL,7963.7,7927.65,36.05000000000018,17.14,>15
2015-12-01,60,2015-12-01 10:57:00,2015-12-01 12:05:00,short,7950.75,7972.05,-21.300000000000182,SL,7972.05,7950.75,21.300000000000182,16.21,>15
2015-12-02,60,2015-12-02 10:16:00,2015-12-02 15:25:00,short,7948.1,7924.5,23.600000000000364,EOD,7976.65,7948.1,28.549999999999272,15.43,>15
2015-12-03,60,2015-12-03 15:05:00,2015-12-03 15:25:00,short,7878.55,7859.15,19.400000000000546,EOD,7912.3,7878.55,33.75,15.72,>15
2015-12-04,60,2015-12-04 11:13:00,2015-12-04 13:37:00,short,7787.85,7817.7,-29.849999999999454,SL,7817.7,7787.85,29.849999999999454,16.29,>15
2015-12-07,60,2015-12-07 10:42:00,2015-12-07 15:25:00,short,7790.55,7766.65,23.900000000000546,EOD,7825.35,7790.55,34.80000000000018,16.27,>15
2015-12-08,60,2015-12-08 11:45:00,2015-12-08 15:25:00,short,7735.3,7687.8,47.5,EOD,7771.2,7735.3,35.899999999999636,15.93,>15
2015-12-09,60,2015-12-09 10:16:00,2015-12-09 14:52:00,short,7674.15,7616.8499999999985,57.30000000000109,TP,7702.8,7674.15,28.650000000000546,16.32,>15
2015-12-10,60,2015-12-10 11:10:00,2015-12-10 13:46:00,short,7616.2,7651.3,-35.100000000000364,SL,7651.3,7616.2,35.100000000000364,16.45,>15
2015-12-11,60,2015-12-11 11:26:00,2015-12-11 15:25:00,short,7660.0,7609.55,50.44999999999982,EOD,7702.8,7660.0,42.80000000000018,16.53,>15
2015-12-14,60,2015-12-14 10:16:00,2015-12-14 15:25:00,long,7617.95,7651.9,33.94999999999982,EOD,7617.95,7553.4,64.55000000000018,18.01,>15
2015-12-15,60,2015-12-15 13:33:00,2015-12-15 15:25:00,long,7662.85,7699.4,36.54999999999927,EOD,7662.85,7625.15,37.70000000000073,18.29,>15
2015-12-16,60,2015-12-16 12:05:00,2015-12-16 15:25:00,long,7764.0,7751.6,-12.399999999999636,EOD,7764.0,7716.1,47.899999999999636,16.81,>15
2015-12-17,60,2015-12-17 10:17:00,2015-12-17 14:03:00,short,7755.6,7799.8,-44.19999999999982,SL,7799.8,7755.6,44.19999999999982,15.22,>15
2015-12-18,60,2015-12-18 10:37:00,2015-12-18 15:25:00,short,7808.2,7761.6,46.599999999999454,EOD,7835.95,7808.2,27.75,14.42,12-15
2015-12-21,60,2015-12-21 10:16:00,2015-12-21 15:25:00,long,7795.8,7832.5,36.69999999999982,EOD,7795.8,7739.15,56.650000000000546,14.69,12-15
2015-12-22,60,2015-12-22 10:19:00,2015-12-22 14:20:00,long,7829.65,7802.1,-27.549999999999272,SL,7829.65,7802.1,27.549999999999272,14.1,12-15
2015-12-23,60,2015-12-23 10:19:00,2015-12-23 15:25:00,long,7858.2,7864.1,5.900000000000546,EOD,7858.2,7826.55,31.649999999999636,13.98,12-15
2015-12-24,60,2015-12-24 12:14:00,2015-12-24 15:25:00,short,7853.95,7864.35,-10.400000000000546,EOD,7888.75,7853.95,34.80000000000018,13.55,12-15
2015-12-28,60,2015-12-28 11:57:00,2015-12-28 15:25:00,long,7904.9,7924.5,19.600000000000364,EOD,7904.9,7864.45,40.44999999999982,14.25,12-15
2015-12-29,60,2015-12-29 11:43:00,2015-12-29 15:25:00,short,7924.4,7929.1,-4.700000000000728,EOD,7942.1,7924.4,17.700000000000728,14.57,12-15
2015-12-30,60,2015-12-30 13:35:00,2015-12-30 15:16:00,short,7924.45,7890.749999999999,33.70000000000073,TP,7941.3,7924.45,16.850000000000364,14.13,12-15
2015-12-31,60,2015-12-31 10:49:00,2015-12-31 15:03:00,long,7909.4,7945.499999999998,36.099999999998545,TP,7909.4,7891.35,18.049999999999272,14.35,12-15
2016-01-01,60,2016-01-01 10:17:00,2016-01-01 15:25:00,long,7939.25,7959.7,20.449999999999818,EOD,7939.25,7909.95,29.300000000000182,14.14,12-15
2016-01-04,60,2016-01-04 10:37:00,2016-01-04 15:25:00,short,7878.25,7791.9,86.35000000000036,EOD,7937.45,7878.25,59.19999999999982,15.81,>15
2016-01-05,60,2016-01-05 10:58:00,2016-01-05 15:25:00,short,7783.25,7783.1,0.1499999999996362,EOD,7831.1,7783.25,47.850000000000364,16.68,>15
2016-01-06,60,2016-01-06 10:27:00,2016-01-06 13:58:00,long,7788.05,7759.4,-28.650000000000546,SL,7788.05,7759.4,28.650000000000546,16.88,>15
2016-01-07,60,2016-01-07 10:23:00,2016-01-07 15:25:00,short,7623.55,7565.9,57.650000000000546,EOD,7673.35,7623.55,49.80000000000018,17.66,>15
2016-01-08,60,2016-01-08 11:06:00,2016-01-08 15:25:00,short,7585.75,7602.35,-16.600000000000364,EOD,7633.25,7585.75,47.5,18.27,>15
2016-01-11,60,2016-01-11 10:39:00,2016-01-11 14:24:00,long,7530.1,7601.200000000001,71.10000000000036,TP,7530.1,7494.55,35.55000000000018,18.44,>15
2016-01-12,60,2016-01-12 10:19:00,2016-01-12 15:25:00,short,7550.05,7513.8,36.25,EOD,7587.2,7550.05,37.149999999999636,18.53,>15
2016-01-13,60,2016-01-13 11:03:00,2016-01-13 11:12:00,short,7551.4,7482.799999999999,68.60000000000036,TP,7585.7,7551.4,34.30000000000018,17.71,>15
2016-01-14,60,2016-01-14 10:39:00,2016-01-14 13:29:00,long,7493.6,7592.500000000002,98.90000000000146,TP,7493.6,7444.15,49.45000000000073,19.31,>15
2016-01-15,60,2016-01-15 10:41:00,2016-01-15 15:25:00,short,7517.9,7437.75,80.14999999999964,EOD,7565.85,7517.9,47.95000000000073,18.8,>15
2016-01-18,60,2016-01-18 13:28:00,2016-01-18 15:25:00,short,7383.5,7354.5,29.0,EOD,7463.35,7383.5,79.85000000000036,19.91,>15
2016-01-19,60,2016-01-19 10:45:00,2016-01-19 15:25:00,long,7406.6,7433.1,26.5,EOD,7406.6,7364.4,42.20000000000073,19.01,>15
2016-01-20,60,2016-01-20 11:56:00,2016-01-20 15:25:00,short,7291.7,7316.25,-24.550000000000182,EOD,7419.95,7291.7,128.25,19.6,>15
2016-01-21,60,2016-01-21 10:15:00,2016-01-21 15:25:00,short,7328.8,7278.7,50.100000000000364,EOD,7398.15,7328.8,69.34999999999945,20.58,>15
2016-01-22,60,2016-01-22 10:18:00,2016-01-22 15:25:00,long,7378.2,7422.95,44.75,EOD,7378.2,7328.15,50.05000000000018,19.88,>15
2016-01-25,60,2016-01-25 11:17:00,2016-01-25 15:25:00,short,7449.6,7436.55,13.050000000000182,EOD,7487.1,7449.6,37.5,18.71,>15
2016-01-27,60,2016-01-27 12:38:00,2016-01-27 15:25:00,long,7475.85,7436.4,-39.45000000000073,EOD,7475.85,7420.05,55.80000000000018,19.06,>15
2016-01-28,60,2016-01-28 10:34:00,2016-01-28 15:25:00,long,7446.6,7422.25,-24.350000000000364,EOD,7446.6,7412.9,33.70000000000073,18.41,>15
2016-01-29,60,2016-01-29 11:13:00,2016-01-29 15:25:00,long,7479.35,7563.0,83.64999999999964,EOD,7479.35,7409.3,70.05000000000018,18.6,>15
2016-02-01,60,2016-02-01 10:23:00,2016-02-01 12:41:00,long,7591.7,7557.0,-34.69999999999982,SL,7591.7,7557.0,34.69999999999982,17.83,>15
2016-02-02,60,2016-02-02 10:15:00,2016-02-02 11:14:00,short,7552.85,7522.050000000001,30.799999999999272,TP,7568.25,7552.85,15.399999999999636,18.0,>15
2016-02-03,60,2016-02-03 10:40:00,2016-02-03 13:18:00,short,7370.3,7406.05,-35.75,SL,7406.05,7370.3,35.75,18.86,>15
2016-02-04,60,2016-02-04 10:22:00,2016-02-04 12:31:00,short,7400.55,7431.6,-31.050000000000182,SL,7431.6,7400.55,31.050000000000182,18.31,>15
2016-02-05,60,2016-02-05 10:23:00,2016-02-05 15:25:00,long,7443.85,7498.85,55.0,EOD,7443.85,7406.85,37.0,17.98,>15
2016-02-08,60,2016-02-08 10:36:00,2016-02-08 14:32:00,long,7496.5,7464.0,-32.5,SL,7496.5,7464.0,32.5,19.02,>15
2016-02-09,60,2016-02-09 11:41:00,2016-02-09 13:34:00,short,7281.5,7319.6,-38.100000000000364,SL,7319.6,7281.5,38.100000000000364,21.25,>15
2016-02-10,60,2016-02-10 10:31:00,2016-02-10 15:25:00,short,7221.7,7221.15,0.5500000000001819,EOD,7270.45,7221.7,48.75,22.59,>15
2016-02-11,60,2016-02-11 11:28:00,2016-02-11 14:33:00,short,7142.8,7012.400000000001,130.39999999999964,TP,7208.0,7142.8,65.19999999999982,23.01,>15
2016-02-12,60,2016-02-12 10:17:00,2016-02-12 14:47:00,short,6943.6,7025.4,-81.79999999999927,SL,7025.4,6943.6,81.79999999999927,25.34,>15
2016-02-15,60,2016-02-15 10:18:00,2016-02-15 15:25:00,long,7132.8,7155.5,22.699999999999818,EOD,7132.8,7057.35,75.44999999999982,22.78,>15
2016-02-16,60,2016-02-16 11:24:00,2016-02-16 15:25:00,short,7123.75,7046.15,77.60000000000036,EOD,7198.55,7123.75,74.80000000000018,22.36,>15
2016-02-17,60,2016-02-17 14:19:00,2016-02-17 15:25:00,long,7058.15,7113.4,55.25,EOD,7058.15,6961.15,97.0,23.56,>15
2016-02-18,60,2016-02-18 11:08:00,2016-02-18 11:25:00,long,7211.7,7177.2,-34.5,SL,7211.7,7177.2,34.5,21.75,>15
2016-02-19,60,2016-02-19 11:02:00,2016-02-19 15:25:00,long,7196.5,7206.35,9.850000000000364,EOD,7196.5,7146.05,50.44999999999982,21.24,>15
2016-02-22,60,2016-02-22 13:35:00,2016-02-22 15:25:00,long,7243.05,7236.4,-6.650000000000546,EOD,7243.05,7201.35,41.69999999999982,21.25,>15
2016-02-23,60,2016-02-23 10:17:00,2016-02-23 15:25:00,short,7171.95,7102.2,69.75,EOD,7240.3,7171.95,68.35000000000036,23.13,>15
2016-02-24,60,2016-02-24 10:56:00,2016-02-24 12:56:00,short,7053.35,7079.85,-26.5,SL,7079.85,7053.35,26.5,23.58,>15
2016-02-25,60,2016-02-25 11:59:00,2016-02-25 15:25:00,short,6998.05,6974.25,23.800000000000182,EOD,7032.9,6998.05,34.849999999999454,22.82,>15
2016-02-26,60,2016-02-26 10:15:00,2016-02-26 15:25:00,short,6991.8,7034.45,-42.649999999999636,EOD,7052.3,6991.8,60.5,22.57,>15
2016-02-29,60,2016-02-29 11:06:00,2016-02-29 11:39:00,long,7052.1,6999.55,-52.55000000000018,SL,7052.1,6999.55,52.55000000000018,21.92,>15
2016-03-01,60,2016-03-01 11:20:00,2016-03-01 15:25:00,long,7151.4,7231.8,80.40000000000055,EOD,7151.4,7038.25,113.14999999999964,18.98,>15
2016-03-02,60,2016-03-02 10:17:00,2016-03-02 15:25:00,long,7360.45,7371.7,11.25,EOD,7360.45,7308.4,52.05000000000018,18.7,>15
2016-03-03,60,2016-03-03 11:31:00,2016-03-03 15:25:00,long,7445.55,7472.5,26.949999999999818,EOD,7445.55,7406.25,39.30000000000018,18.58,>15
2016-03-08,60,2016-03-08 13:12:00,2016-03-08 15:25:00,short,7484.85,7492.8,-7.949999999999818,EOD,7527.0,7484.85,42.149999999999636,18.86,>15
2016-03-09,60,2016-03-09 10:18:00,2016-03-09 15:01:00,long,7456.9,7521.4,64.5,TP,7456.9,7424.65,32.25,18.32,>15
2016-03-10,60,2016-03-10 10:42:00,2016-03-10 15:25:00,short,7478.5,7485.2,-6.699999999999818,EOD,7547.05,7478.5,68.55000000000018,17.93,>15
2016-03-11,60,2016-03-11 11:49:00,2016-03-11 15:25:00,short,7475.9,7514.15,-38.25,EOD,7543.75,7475.9,67.85000000000036,17.61,>15
2016-03-14,60,2016-03-14 11:45:00,2016-03-14 15:25:00,short,7542.6,7534.25,8.350000000000364,EOD,7583.15,7542.6,40.54999999999927,17.23,>15
2016-03-15,60,2016-03-15 10:15:00,2016-03-15 15:25:00,short,7495.1,7463.35,31.75,EOD,7538.75,7495.4,43.350000000000364,17.34,>15
2016-03-16,60,2016-03-16 10:34:00,2016-03-16 14:30:00,short,7431.6,7470.25,-38.649999999999636,SL,7470.25,7431.6,38.649999999999636,17.81,>15
2016-03-17,60,2016-03-17 10:21:00,2016-03-17 15:20:00,short,7557.25,7501.549999999999,55.70000000000073,TP,7585.1,7557.25,27.850000000000364,16.55,>15
2016-03-18,60,2016-03-18 10:16:00,2016-03-18 15:25:00,long,7559.35,7604.4,45.04999999999927,EOD,7559.35,7517.95,41.400000000000546,16.54,>15
2016-03-21,60,2016-03-21 10:42:00,2016-03-21 15:25:00,long,7653.4,7706.65,53.25,EOD,7653.4,7619.2,34.19999999999982,16.83,>15
2016-03-22,60,2016-03-22 13:14:00,2016-03-22 15:06:00,short,7669.2,7710.75,-41.55000000000018,SL,7710.75,7669.2,41.55000000000018,16.53,>15
2016-03-23,60,2016-03-23 10:53:00,2016-03-23 15:01:00,short,7686.2,7712.4,-26.199999999999818,SL,7712.4,7686.2,26.199999999999818,16.41,>15
2016-03-28,60,2016-03-28 10:55:00,2016-03-28 15:25:00,short,7691.0,7630.25,60.75,EOD,7742.7,7691.0,51.69999999999982,17.6,>15
2016-03-29,60,2016-03-29 10:49:00,2016-03-29 14:30:00,short,7602.5,7645.75,-43.25,SL,7645.75,7602.5,43.25,17.57,>15
2016-03-30,60,2016-03-30 11:09:00,2016-03-30 13:06:00,long,7665.15,7708.15,43.0,TP,7665.15,7643.65,21.5,17.23,>15
2016-03-31,60,2016-03-31 10:15:00,2016-03-31 14:35:00,long,7769.5,7726.85,-42.649999999999636,SL,7769.5,7726.85,42.649999999999636,16.75,>15
2016-04-01,60,2016-04-01 11:19:00,2016-04-01 15:25:00,short,7699.75,7719.7,-19.949999999999818,EOD,7739.95,7699.75,40.19999999999982,17.28,>15
2016-04-04,60,2016-04-04 10:43:00,2016-04-04 15:02:00,short,7729.95,7757.45,-27.5,SL,7757.45,7729.95,27.5,17.88,>15
2016-04-05,60,2016-04-05 10:17:00,2016-04-05 11:00:00,short,7715.8,7674.8,41.0,TP,7736.3,7715.8,20.5,17.56,>15
2016-04-06,60,2016-04-06 13:55:00,2016-04-06 15:25:00,short,7594.35,7617.8,-23.449999999999818,EOD,7638.05,7594.35,43.69999999999982,17.76,>15
2016-04-07,60,2016-04-07 10:15:00,2016-04-07 15:25:00,short,7547.75,7541.55,6.199999999999818,EOD,7630.4,7547.75,82.64999999999964,17.24,>15
2016-04-08,60,2016-04-08 10:20:00,2016-04-08 15:25:00,long,7556.25,7557.25,1.0,EOD,7556.25,7526.95,29.300000000000182,16.46,>15
2016-04-11,60,2016-04-11 12:45:00,2016-04-11 13:28:00,short,7535.1,7579.8,-44.69999999999982,SL,7579.8,7535.1,44.69999999999982,16.56,>15
2016-04-12,60,2016-04-12 11:00:00,2016-04-12 15:25:00,long,7701.5,7708.6,7.100000000000364,EOD,7701.5,7664.15,37.350000000000364,16.01,>15
2016-04-13,60,2016-04-13 10:32:00,2016-04-13 15:25:00,long,7832.65,7847.95,15.300000000000182,EOD,7832.65,7773.0,59.649999999999636,15.87,>15
2016-04-18,60,2016-04-18 15:04:00,2016-04-18 15:25:00,long,7912.3,7915.5,3.199999999999818,EOD,7912.3,7843.2,69.10000000000036,16.97,>15
2016-04-20,60,2016-04-20 10:40:00,2016-04-20 15:25:00,short,7906.7,7918.35,-11.650000000000546,EOD,7946.0,7906.7,39.30000000000018,17.13,>15
2016-04-21,60,2016-04-21 10:18:00,2016-04-21 14:44:00,short,7956.35,7912.250000000002,44.099999999998545,TP,7978.4,7956.35,22.049999999999272,16.73,>15
2016-04-22,60,2016-04-22 10:35:00,2016-04-22 15:25:00,long,7911.3,7903.65,-7.650000000000546,EOD,7911.3,7873.45,37.850000000000364,16.68,>15
2016-04-25,60,2016-04-25 10:17:00,2016-04-25 15:25:00,short,7872.35,7863.0,9.350000000000364,EOD,7910.4,7872.35,38.04999999999927,16.91,>15
2016-04-26,60,2016-04-26 10:15:00,2016-04-26 12:32:00,long,7848.3,7899.400000000001,51.100000000000364,TP,7848.3,7822.75,25.550000000000182,16.6,>15
2016-04-27,60,2016-04-27 10:17:00,2016-04-27 15:25:00,long,7982.95,7977.95,-5.0,EOD,7982.95,7941.2,41.75,16.67,>15
2016-04-28,60,2016-04-28 10:53:00,2016-04-28 12:30:00,short,7960.2,7896.899999999999,63.30000000000109,TP,7991.85,7960.2,31.650000000000546,16.1,>15
2016-04-29,60,2016-04-29 12:50:00,2016-04-29 15:25:00,short,7822.15,7849.05,-26.900000000000546,EOD,7888.95,7822.15,66.80000000000018,16.5,>15
2016-05-02,60,2016-05-02 11:15:00,2016-05-02 12:04:00,short,7787.05,7822.7,-35.649999999999636,SL,7822.7,7787.05,35.649999999999636,17.41,>15
2016-05-03,60,2016-05-03 12:35:00,2016-05-03 15:25:00,short,7821.35,7745.95,75.40000000000055,EOD,7889.95,7821.35,68.59999999999945,16.74,>15
2016-05-04,60,2016-05-04 10:37:00,2016-05-04 11:37:00,short,7712.0,7738.15,-26.149999999999636,SL,7738.15,7712.0,26.149999999999636,17.65,>15
2016-05-05,60,2016-05-05 10:35:00,2016-05-05 12:54:00,long,7741.05,7715.05,-26.0,SL,7741.05,7715.05,26.0,17.32,>15
2016-05-06,60,2016-05-06 12:49:00,2016-05-06 15:25:00,long,7717.65,7732.4,14.75,EOD,7717.65,7678.75,38.899999999999636,17.3,>15
2016-05-09,60,2016-05-09 10:47:00,2016-05-09 15:25:00,long,7835.9,7867.25,31.350000000000364,EOD,7835.9,7755.25,80.64999999999964,16.84,>15
2016-05-10,60,2016-05-10 10:37:00,2016-05-10 13:01:00,short,7843.45,7873.5,-30.050000000000182,SL,7873.5,7843.45,30.050000000000182,16.9,>15
2016-05-11,60,2016-05-11 10:36:00,2016-05-11 15:25:00,long,7873.55,7852.8,-20.75,EOD,7873.55,7781.1,92.44999999999982,17.22,>15
2016-05-12,60,2016-05-12 12:56:00,2016-05-12 15:25:00,short,7871.45,7904.45,-33.0,EOD,7915.9,7871.45,44.44999999999982,16.52,>15
2016-05-13,60,2016-05-13 11:03:00,2016-05-13 15:25:00,short,7820.8,7813.55,7.25,EOD,7879.85,7820.8,59.05000000000018,16.85,>15
